,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,DAYS_BIRTH,CNT_CHILDREN,DAYS_EMPLOYED,NAME_EDUCATION_TYPE,NAME_CONTRACT_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,NAME_INCOME_TYPE,CODE_GENDER
306769,452385.0,22131.0,373500.0,-10086,0,-1041.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,F
306817,605439.0,32971.5,481500.0,-10753,2,-3809.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,F
306869,848745.0,40833.0,675000.0,-20429,0,-4746.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,F
306899,1812456.0,74929.5,1620000.0,-16728,1,-3851.0,Higher education,Cash loans,Married,Municipal apartment,Working,F
306933,1300882.5,43123.5,1165500.0,-19765,1,-6622.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,M
306994,248940.0,19665.0,205533.0,-21346,0,-6240.0,Secondary / secondary special,Cash loans,Separated,House / apartment,Working,F
307013,312768.0,16375.5,270000.0,-11951,1,-594.0,Higher education,Cash loans,Separated,House / apartment,Working,F
307111,675000.0,22437.0,675000.0,-15284,3,-370.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,F
307133,1125000.0,32895.0,1125000.0,-12638,2,-5513.0,Secondary / secondary special,Cash loans,Married,House / apartment,State servant,F
307205,900000.0,38263.5,900000.0,-16738,1,-582.0,Secondary / secondary special,Cash loans,Married,House / apartment,Commercial associate,M
307221,1428408.0,76234.5,1350000.0,-20605,0,-9734.0,Secondary / secondary special,Cash loans,Single / not married,House / apartment,Working,F
307233,1546020.0,45333.0,1350000.0,-16084,1,-886.0,Secondary / secondary special,Cash loans,Married,Municipal apartment,Working,F
307339,1078200.0,38200.5,900000.0,-11766,0,-3440.0,Secondary / secondary special,Cash loans,Civil marriage,House / apartment,Working,F
307410,180000.0,9000.0,180000.0,-8356,0,-892.0,Incomplete higher,Revolving loans,Single / not married,House / apartment,Working,F
307421,760225.5,30280.5,679500.0,-11424,1,-2421.0,Higher education,Cash loans,Married,With parents,Working,F
307469,305221.5,18801.0,252000.0,-14058,0,-2958.0,Higher education,Cash loans,Married,House / apartment,Commercial associate,M
307489,900000.0,26446.5,900000.0,-19016,0,-2804.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,M
307502,485640.0,34668.0,450000.0,-22020,0,-7804.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,M
307557,956574.0,39091.5,855000.0,-11393,1,-1206.0,Secondary / secondary special,Cash loans,Single / not married,House / apartment,Commercial associate,F
307568,450000.0,22500.0,450000.0,-13087,1,-2368.0,Higher education,Revolving loans,Married,House / apartment,Working,F
307589,640080.0,31261.5,450000.0,-13316,1,-776.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,M
307631,808650.0,23643.0,675000.0,-13952,1,-277.0,Secondary / secondary special,Cash loans,Separated,House / apartment,Working,F
307710,590337.0,30271.5,477000.0,-13488,0,-1202.0,Higher education,Cash loans,Married,House / apartment,Working,F
307722,1042560.0,55674.0,900000.0,-13742,0,-2745.0,Higher education,Cash loans,Single / not married,House / apartment,Working,M
307769,521280.0,28408.5,450000.0,-12274,0,-3038.0,Higher education,Cash loans,Single / not married,House / apartment,Commercial associate,F
307823,315000.0,15318.0,315000.0,-15005,0,-4697.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,F
307854,675000.0,21937.5,675000.0,-8333,0,-236.0,Secondary / secondary special,Cash loans,Single / not married,With parents,Working,M
307890,808650.0,26086.5,675000.0,-12663,2,-590.0,Higher education,Cash loans,Separated,House / apartment,Working,F
307901,677664.0,37840.5,585000.0,-11902,0,-4864.0,Higher education,Cash loans,Single / not married,House / apartment,Working,M
307914,485901.0,26487.0,369000.0,-15575,0,-4150.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,M
307932,1084500.0,31707.0,1084500.0,-21148,0,-1330.0,Secondary / secondary special,Cash loans,Single / not married,House / apartment,State servant,F
307991,540000.0,20925.0,540000.0,-10716,1,-491.0,Higher education,Cash loans,Married,House / apartment,Commercial associate,F
308002,545040.0,26640.0,450000.0,-18280,0,-2938.0,Incomplete higher,Cash loans,Married,With parents,Working,F
308023,1072809.0,31495.5,895500.0,-19907,2,-6063.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,M
308032,675000.0,21906.0,675000.0,-10821,0,-409.0,Higher education,Cash loans,Single / not married,House / apartment,Working,F
308036,1288350.0,37800.0,1125000.0,-19838,0,-7554.0,Higher education,Cash loans,Widow,Municipal apartment,Working,F
308096,679500.0,19867.5,679500.0,-13802,0,-2914.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,F
308136,675000.0,19867.5,675000.0,-13449,2,-5513.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,F
308269,837000.0,24471.0,837000.0,-13498,2,-1257.0,Incomplete higher,Cash loans,Married,House / apartment,Working,F
308283,247500.0,14337.0,247500.0,-20012,0,-4394.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,M
308417,397881.0,26716.5,328500.0,-9404,0,-204.0,Higher education,Cash loans,Single / not married,House / apartment,Working,F
308467,879934.5,37413.0,711000.0,-18759,0,-4742.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,F
308484,270000.0,13500.0,270000.0,-13612,3,-2748.0,Secondary / secondary special,Revolving loans,Civil marriage,House / apartment,Working,M
308519,203760.0,11506.5,180000.0,-16119,3,-3404.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,F
308594,584766.0,23319.0,472500.0,-17826,0,-983.0,Secondary / secondary special,Cash loans,Single / not married,House / apartment,Working,F
308596,1256400.0,36135.0,900000.0,-10946,1,-4272.0,Secondary / secondary special,Cash loans,Civil marriage,House / apartment,Commercial associate,M
308599,814041.0,23931.0,679500.0,-9766,0,-1935.0,Lower secondary,Cash loans,Married,Rented apartment,Commercial associate,M
308654,472500.0,44991.0,454500.0,-16507,0,-677.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,F
308657,1125000.0,47794.5,1125000.0,-19981,0,-3115.0,Secondary / secondary special,Cash loans,Married,House / apartment,State servant,F
308664,1089000.0,30078.0,1089000.0,-11500,0,-1104.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,M
308709,1971072.0,59890.5,1800000.0,-19821,0,-1897.0,Higher education,Cash loans,Married,House / apartment,Working,M
308730,1125000.0,33025.5,1125000.0,-11140,1,-1976.0,Secondary / secondary special,Cash loans,Married,House / apartment,Commercial associate,F
308827,247500.0,13554.0,247500.0,-10216,0,-2327.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,M
308862,728460.0,57685.5,675000.0,-16783,1,-3451.0,Higher education,Cash loans,Married,House / apartment,Working,M
308877,604152.0,26739.0,540000.0,-19230,0,-3541.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,F
309029,284400.0,17064.0,225000.0,-14077,0,-4790.0,Higher education,Cash loans,Separated,House / apartment,Working,F
309269,117000.0,11700.0,117000.0,-17052,1,-793.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,M
309270,819792.0,39568.5,720000.0,-13708,0,-2550.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,F
309273,917451.0,47632.5,792000.0,-14074,1,-1231.0,Higher education,Cash loans,Married,House / apartment,Working,F
309329,135000.0,16150.5,135000.0,-20292,0,-282.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,F
309343,1042560.0,34456.5,900000.0,-19547,0,-12839.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,F
309493,1125000.0,29808.0,1125000.0,-21457,0,-4335.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,M
309500,202500.0,10125.0,202500.0,-16571,1,-1834.0,Secondary / secondary special,Revolving loans,Single / not married,House / apartment,Working,F
309501,450000.0,16965.0,450000.0,-14418,2,-1581.0,Higher education,Cash loans,Married,House / apartment,Working,F
309605,276277.5,22279.5,238500.0,-10677,0,-824.0,Higher education,Cash loans,Civil marriage,House / apartment,Working,M
309783,814041.0,23931.0,679500.0,-18279,0,-8558.0,Higher education,Cash loans,Married,House / apartment,Commercial associate,F
309784,270000.0,13500.0,270000.0,-17653,1,-773.0,Higher education,Revolving loans,Married,House / apartment,Working,M
309870,900000.0,35158.5,900000.0,-16995,0,-3907.0,Secondary / secondary special,Cash loans,Married,House / apartment,Commercial associate,F
309892,656725.5,47916.0,594000.0,-16659,1,-3921.0,Secondary / secondary special,Cash loans,Married,House / apartment,Commercial associate,M
309898,900000.0,29034.0,900000.0,-12275,0,-4586.0,Higher education,Cash loans,Married,House / apartment,State servant,F
309927,675000.0,33750.0,675000.0,-18900,0,-340.0,Secondary / secondary special,Revolving loans,Married,House / apartment,Commercial associate,F
309933,808650.0,23773.5,675000.0,-20296,0,-5992.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,F
309991,835380.0,42781.5,675000.0,-14681,0,-2945.0,Higher education,Cash loans,Married,House / apartment,Working,M
310005,1190340.0,63549.0,1125000.0,-15602,1,-3417.0,Higher education,Cash loans,Married,House / apartment,Working,F
310056,170640.0,6561.0,135000.0,-12015,2,-4067.0,Higher education,Cash loans,Married,House / apartment,State servant,F
310064,188478.0,10948.5,166500.0,-10154,2,-2721.0,Secondary / secondary special,Cash loans,Married,House / apartment,Commercial associate,F
310092,364896.0,16200.0,315000.0,-11418,2,-2482.0,Secondary / secondary special,Cash loans,Separated,House / apartment,Working,M
310109,270000.0,13500.0,270000.0,-11743,0,-469.0,Higher education,Revolving loans,Married,House / apartment,Working,F
310150,397017.0,19228.5,301500.0,-14168,3,-3163.0,Incomplete higher,Cash loans,Married,House / apartment,Working,F
310270,276277.5,21825.0,238500.0,-12914,1,-215.0,Incomplete higher,Cash loans,Married,House / apartment,Commercial associate,F
310327,1305000.0,55291.5,1305000.0,-10016,0,-1239.0,Incomplete higher,Cash loans,Married,House / apartment,Commercial associate,F
310513,497520.0,33376.5,450000.0,-10363,0,-1282.0,Secondary / secondary special,Cash loans,Single / not married,With parents,Commercial associate,M
310652,900000.0,29034.0,900000.0,-12029,0,-2319.0,Secondary / secondary special,Cash loans,Single / not married,House / apartment,Working,M
310665,474048.0,21010.5,360000.0,-16124,0,-2520.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,F
310707,521280.0,28408.5,450000.0,-14732,0,-194.0,Secondary / secondary special,Cash loans,Civil marriage,House / apartment,Working,M
310710,481855.5,50728.5,463500.0,-14454,0,-895.0,Higher education,Cash loans,Civil marriage,House / apartment,Working,F
310846,180000.0,9000.0,180000.0,-14246,1,-318.0,Secondary / secondary special,Revolving loans,Married,House / apartment,Working,M
311054,675000.0,21775.5,675000.0,-13115,0,-3853.0,Higher education,Cash loans,Married,House / apartment,Working,F
311057,545040.0,25537.5,450000.0,-11113,1,-2500.0,Secondary / secondary special,Cash loans,Married,Municipal apartment,Working,F
311296,506232.0,14638.5,400500.0,-13983,2,-4892.0,Secondary / secondary special,Cash loans,Civil marriage,House / apartment,Commercial associate,F
311320,780363.0,31909.5,697500.0,-15831,0,-8402.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,F
311447,315000.0,23049.0,315000.0,-12830,3,-89.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,M
311452,640080.0,31131.0,450000.0,-15089,0,-1294.0,Secondary / secondary special,Cash loans,Single / not married,House / apartment,Working,F
311534,261648.0,12856.5,207000.0,-11953,2,-1964.0,Secondary / secondary special,Cash loans,Married,House / apartment,State servant,F
311696,900000.0,46084.5,900000.0,-18730,0,-226.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,F
311721,675000.0,32602.5,675000.0,-11389,2,-2168.0,Secondary / secondary special,Cash loans,Civil marriage,Rented apartment,Working,F
311723,900000.0,26316.0,900000.0,-11820,1,-2121.0,Higher education,Cash loans,Married,House / apartment,Working,F
311804,191880.0,19660.5,180000.0,-18931,0,-6678.0,Secondary / secondary special,Cash loans,Married,House / apartment,Commercial associate,F
311830,450000.0,50895.0,450000.0,-9083,0,-265.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,M
311848,443088.0,20020.5,382500.0,-15684,1,-814.0,Secondary / secondary special,Cash loans,Civil marriage,House / apartment,State servant,F
311879,178290.0,17761.5,157500.0,-14779,0,-3204.0,Higher education,Cash loans,Civil marriage,House / apartment,Commercial associate,F
311964,225000.0,22050.0,225000.0,-18164,0,-5970.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,F
311988,355536.0,24178.5,270000.0,-10825,0,-835.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,F
311994,1971072.0,68643.0,1800000.0,-16340,0,-1034.0,Higher education,Cash loans,Separated,Municipal apartment,Working,F
312008,450000.0,21109.5,450000.0,-10865,2,-825.0,Higher education,Cash loans,Married,House / apartment,Working,F
312018,351792.0,17055.0,252000.0,-13136,1,-782.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,F
312080,835380.0,40320.0,675000.0,-15219,0,-693.0,Secondary / secondary special,Cash loans,Single / not married,Municipal apartment,Commercial associate,M
312123,1288350.0,37800.0,1125000.0,-15856,0,-745.0,Secondary / secondary special,Cash loans,Married,House / apartment,Commercial associate,M
312133,355320.0,37831.5,337500.0,-13834,1,-1309.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,F
312191,180000.0,9000.0,180000.0,-17106,0,-2612.0,Secondary / secondary special,Revolving loans,Married,House / apartment,Working,F
312257,398016.0,39496.5,360000.0,-19552,0,-1614.0,Secondary / secondary special,Cash loans,Married,Municipal apartment,Commercial associate,M
312381,450000.0,22500.0,450000.0,-12432,0,-5093.0,Secondary / secondary special,Revolving loans,Single / not married,House / apartment,Working,F
312493,835380.0,23440.5,675000.0,-14632,1,-2099.0,Secondary / secondary special,Cash loans,Separated,House / apartment,Commercial associate,F
312533,1305000.0,34992.0,1305000.0,-18637,0,-1803.0,Secondary / secondary special,Cash loans,Married,House / apartment,Commercial associate,F
312548,270000.0,13500.0,270000.0,-13283,0,-170.0,Secondary / secondary special,Revolving loans,Married,House / apartment,Working,F
312570,450000.0,21109.5,450000.0,-11098,1,-1898.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,M
312579,1800000.0,62568.0,1800000.0,-17750,0,-294.0,Higher education,Cash loans,Single / not married,House / apartment,Working,F
312676,225000.0,17775.0,225000.0,-11831,0,-1061.0,Incomplete higher,Cash loans,Married,House / apartment,Working,F
312767,180000.0,9000.0,180000.0,-14270,1,-4672.0,Secondary / secondary special,Revolving loans,Married,House / apartment,Working,M
312800,270000.0,13500.0,270000.0,-13857,2,-2237.0,Higher education,Revolving loans,Married,House / apartment,Commercial associate,F
312804,808650.0,23773.5,675000.0,-19876,0,-8325.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,F
